income_groups,age,gender,year,population
lower_middle_income,71,2.0,1951,818027
lower_middle_income,71,2.0,1952,806862
low_income,71,2.0,1953,798218
lower_middle_income,71,2.0,1954,817067
lower_middle_income,71,2.0,1955,868965
lower_middle_income,71,2.0,1956,932023
lower_middle_income,71,2.0,1957,995450
lower_middle_income,71,2.0,1958,1048506
lower_middle_income,71,2.0,1959,1124978
lower_middle_income,71,2.0,1960,1139006
lower_middle_income,71,2.0,1961,1112953
lower_middle_income,71,2.0,1962,1123778
lower_middle_income,71,2.0,1963,1120005
lower_middle_income,71,2.0,1964,1145628
lower_middle_income,71,2.0,1965,1202553
lower_middle_income,71,2.0,1966,1270299
lower_middle_income,71,2.0,1967,1340498
lower_middle_income,71,2.0,1968,1409950
lower_middle_income,71,2.0,1969,1459836
lower_middle_income,71,2.0,1970,1499131
lower_middle_income,71,2.0,1972,1562972
lower_middle_income,71,1.0,1973,1598576
lower_middle_income,71,2.0,1974,1644322
lower_middle_income,71,2.0,1975,1699877
lower_middle_income,71,2.0,1976,1764782
lower_middle_income,71,2.0,1977,1834190
lower_middle_income,71,1.0,1978,1901515
lower_middle_income,71,2.0,1979,1959595
lower_middle_income,71,2.0,1980,2015466
lower_middle_income,71,2.0,1981,2072004
lower_middle_income,71,2.0,1982,2131709
lower_middle_income,71,2.0,1983,2202175
lower_middle_income,71,2.0,1984,2243024000
lower_middle_income,71,2.0,1985,2281307
lower_middle_income,71,2.0,1986,2298913
lower_middle_income,71,2.0,1988,2350062
lower_middle_income,71,2.0,1990,2455069
lower_middle_income,71,2.0,1991,2608815
lower_middle_income,71,2.0,1992,2626789
lower_middle_income,71,2.0,1993,2743201
lower_middle_income,71,2.0,1994,2839155
lower_middle_income,71,2.0,1995,2924664
lower_middle_income,71,2.0,1997,3104321
lower_middle_income,71,2.0,1998,3202058
lower_middle_income,71,2.0,1999,3300782
low_income,71,2.0,2000,3421244
lower_middle_income,71,2.0,2001,3483535
lower_middle_income,71,2.0,2002,3554444
lower_middle_income,71,2.0,2003,3674911
lower_middle_income,71,1.0,2004,3732827
lower_middle_income,71,2.0,2005,3785537
lower_middle_income,71,2.0,2006,3900507
lower_middle_income,71,2.0,2007,4055040
lower_middle_income,71,2.0,2008,4220098
lower_middle_income,71,2.0,2009,7145753
lower_middle_income,71,2.0,2011,4416160
lower_middle_income,71,2.0,2013,4501560
lower_middle_income,71,2.0,2014,4538939
lower_middle_income,71,1.0,2015,4626555
lower_middle_income,71,2.0,2016,4777670
lower_middle_income,71,2.0,2017,4939174
lower_middle_income,71,2.0,2018,5170254
lower_middle_income,71,2.0,2019,5315821
lower_middle_income,50,2.0,2020,5613425
lower_middle_income,71,2.0,2021,6004455
low_income,71,2.0,2022,6224034
lower_middle_income,71,2.0,2023,6489747
lower_middle_income,50,2.0,2024,6786884
lower_middle_income,72,1.0,1950,690087
lower_middle_income,72,1.0,1951,680458
lower_middle_income,72,1.0,1952,671991
lower_middle_income,72,1.0,1953,663030
lower_middle_income,72,1.0,1954,658001
lower_middle_income,72,1.0,1955,675136
lower_middle_income,72,1.0,1956,717363
low_income,72,1.0,1957,768746
lower_middle_income,72,1.0,1959,868848
lower_middle_income,72,1.0,1960,915889
lower_middle_income,72,1.0,1961,927959
lower_middle_income,72,1.0,1962,928463
lower_middle_income,72,1.0,1963,7145753
lower_middle_income,72,1.0,1964,94790200
lower_middle_income,72,1.0,1965,974202
lower_middle_income,72,1.0,1966,1016599
lower_middle_income,72,1.0,1967,1069564
lower_middle_income,72,1.0,1968,1124409
lower_middle_income,72,1.0,1969,7145753
lower_middle_income,72,1.0,1970,1226043
low_income,72,1.0,1972,1282902
lower_middle_income,72,1.0,1974,1347299
lower_middle_income,50,1.0,1975,1387512
lower_middle_income,72,1.0,1976,1433186
lower_middle_income,72,1.0,1977,1477782
lower_middle_income,72,1.0,1978,1526783
lower_middle_income,72,1.0,1979,1580730
lower_middle_income,72,1.0,1980,1625236
lower_middle_income,72,1.0,1981,1661097
lower_middle_income,72,1.0,1982,7145753
lower_middle_income,72,1.0,1983,1738877
lower_middle_income,72,1.0,1985,1805747
lower_middle_income,72,1.0,1986,1839606
lower_middle_income,72,1.0,1987,1863311
lower_middle_income,72,1.0,1988,1878368
lower_middle_income,72,1.0,1989,1919845
lower_middle_income,72,1.0,1990,1943198
lower_middle_income,72,1.0,1991,2007895
low_income,72,1.0,1992,2088144
lower_middle_income,72,1.0,1993,2131984
lower_middle_income,72,1.0,1995,2266339
lower_middle_income,72,1.0,1996,2346730
lower_middle_income,72,1.0,1997,2431301
lower_middle_income,72,1.0,1998,2509300
lower_middle_income,72,1.0,1999,2600373
lower_middle_income,72,1.0,2000,2686232
lower_middle_income,72,1.0,2001,2775332
lower_middle_income,72,1.0,2002,2827091
lower_middle_income,72,1.0,2003,2877049
lower_middle_income,72,1.0,2004,2949719
lower_middle_income,72,1.0,2005,2990047
lower_middle_income,72,1.0,2008,3212838
lower_middle_income,72,1.0,2009,3317391
lower_middle_income,72,1.0,2010,3399589
lower_middle_income,72,1.0,2011,3440072
lower_middle_income,72,1.0,2012,3482216
lower_middle_income,72,1.0,2013,3527970
low_income,72,1.0,2014,3593345
lower_middle_income,72,1.0,2015,3655966
lower_middle_income,72,1.0,2016,3750394
lower_middle_income,72,1.0,2017,3887383
lower_middle_income,72,1.0,2018,4031249
lower_middle_income,72,1.0,2019,7145753
lower_middle_income,72,1.0,2020,4335150
lower_middle_income,72,1.0,2021,4574306
lower_middle_income,72,1.0,2022,490035700
lower_middle_income,72,1.0,2023,5124415
lower_middle_income,72,1.0,2024,5370181
lower_middle_income,72,2.0,1950,781286
low_income,72,2.0,1951,77077500
lower_middle_income,72,2.0,1953,752683
lower_middle_income,72,1.0,1954,745274
lower_middle_income,72,2.0,1955,763667
lower_middle_income,72,2.0,1956,812841
lower_middle_income,72,2.0,1957,872315
lower_middle_income,72,2.0,1958,929246
lower_middle_income,72,2.0,1959,980186
lower_middle_income,72,1.0,1960,1055454
lower_middle_income,72,2.0,1962,1045949
lower_middle_income,72,2.0,1963,1055160
lower_middle_income,72,2.0,1964,1052636
lower_middle_income,72,2.0,1966,1128375
lower_middle_income,72,2.0,1967,1193474
lower_middle_income,72,2.0,1969,7145753
low_income,72,2.0,1970,1377549
lower_middle_income,72,2.0,1971,1412047
lower_middle_income,50,2.0,1972,1441993
lower_middle_income,72,2.0,1973,1471952
lower_middle_income,72,2.0,1974,1508079
low_income,72,2.0,1975,1553759
lower_middle_income,72,2.0,1976,1607361
low_income,72,2.0,1977,1670004
lower_middle_income,72,2.0,1978,1737617
lower_middle_income,72,2.0,1979,1801497
lower_middle_income,72,2.0,1981,1909600
lower_middle_income,72,2.0,1982,1965650
lower_middle_income,72,2.0,1983,2027487
lower_middle_income,72,2.0,1984,2094922
low_income,72,2.0,1985,2131102
lower_middle_income,72,2.0,1986,7145753
lower_middle_income,72,2.0,1987,2185191
lower_middle_income,72,1.0,1988,2175533
lower_middle_income,72,2.0,1989,2246359
lower_middle_income,72,2.0,1990,2233374
lower_middle_income,72,2.0,1991,2334477
lower_middle_income,72,2.0,1992,2481042
lower_middle_income,72,2.0,1994,2610080
lower_middle_income,72,2.0,1995,2701375
lower_middle_income,72,2.0,1996,2783624
lower_middle_income,72,2.0,1997,2873722
lower_middle_income,72,1.0,1998,2957431
lower_middle_income,72,2.0,1999,3052077
lower_middle_income,72,1.0,2000,7145753
low_income,72,2.0,2001,3264356
lower_middle_income,72,2.0,2002,3325153
lower_middle_income,72,2.0,2003,3394379
lower_middle_income,72,2.0,2004,351067200
lower_middle_income,72,2.0,2005,3566761
lower_middle_income,72,2.0,2006,3618440
lower_middle_income,72,2.0,2007,3730440
lower_middle_income,72,2.0,2008,3880490
lower_middle_income,72,2.0,2009,4041708
lower_middle_income,72,2.0,2011,4204224
lower_middle_income,72,1.0,2012,4239229
lower_middle_income,72,2.0,2013,4268655
lower_middle_income,50,2.0,2014,4325123
lower_middle_income,72,1.0,2015,4361924
lower_middle_income,50,2.0,2016,7145753
lower_middle_income,72,1.0,2017,4594678
lower_middle_income,72,2.0,2018,4752227
lower_middle_income,72,2.0,2019,4976846
lower_middle_income,72,2.0,2021,5358397
lower_middle_income,72,2.0,2023,5980194
lower_middle_income,72,2.0,2024,7145753
lower_middle_income,50,1.0,1950,630228
lower_middle_income,73,1.0,1951,633184
lower_middle_income,73,1.0,1952,624766
lower_middle_income,73,1.0,1953,617367
lower_middle_income,73,1.0,1954,609636
lower_middle_income,73,1.0,1955,605640
lower_middle_income,73,1.0,1956,621885
lower_middle_income,73,1.0,1957,661164
lower_middle_income,73,1.0,1958,706917
lower_middle_income,73,1.0,1959,754132
lower_middle_income,73,1.0,1960,802298
lower_middle_income,73,1.0,1961,7145753
lower_middle_income,73,1.0,1963,858545
lower_middle_income,73,1.0,1964,868964
lower_middle_income,73,1.0,1965,875912
lower_middle_income,73,1.0,1966,899447
lower_middle_income,73,1.0,1967,939523
lower_middle_income,73,1.0,1969,1041105000
lower_middle_income,73,1.0,1970,1091136
lower_middle_income,73,1.0,1971,1130968
lower_middle_income,73,1.0,1972,1160577
lower_middle_income,73,1.0,1973,1189468
lower_middle_income,73,1.0,1974,1219924
lower_middle_income,73,1.0,1975,1251390
lower_middle_income,73,1.0,1976,1289668
lower_middle_income,73,1.0,1977,1332861
lower_middle_income,73,1.0,1978,1374887
lower_middle_income,73,1.0,1979,1420501
lower_middle_income,73,1.0,1980,1470632
lower_middle_income,73,1.0,1981,1511776
lower_middle_income,73,1.0,1982,1544771
lower_middle_income,50,1.0,1983,1581048
lower_middle_income,73,1.0,1984,1615755
lower_middle_income,73,1.0,1985,1648063
lower_middle_income,73,1.0,1986,1678880
lower_middle_income,73,1.0,1987,1710457
lower_middle_income,73,1.0,1988,1733712
lower_middle_income,73,1.0,1989,1747662
lower_middle_income,73,1.0,1990,1785143
lower_middle_income,73,1.0,1991,1806898
lower_middle_income,73,1.0,1992,1867389
lower_middle_income,73,1.0,1993,1943438
lower_middle_income,73,1.0,1994,1985913
lower_middle_income,73,1.0,1995,2052234
lower_middle_income,73,1.0,1996,2114107
lower_middle_income,73,1.0,1997,2190853
lower_middle_income,73,1.0,1998,2271980
lower_middle_income,73,1.0,1999,2346653
lower_middle_income,73,1.0,2000,2433012
lower_middle_income,50,1.0,2001,2514847
lower_middle_income,73,1.0,2002,2599201
lower_middle_income,73,1.0,2003,2649111
lower_middle_income,73,1.0,2004,2697451
lower_middle_income,73,1.0,2005,2766172
lower_middle_income,73,1.0,2006,2805065
lower_middle_income,73,1.0,2007,2846822
lower_middle_income,73,1.0,2008,2922487
lower_middle_income,73,1.0,2009,3018376
lower_middle_income,73,1.0,2010,3118496
lower_middle_income,73,1.0,2011,3198034
lower_middle_income,73,1.0,2012,3238897
lower_middle_income,73,1.0,2013,3280987
lower_middle_income,73,1.0,2014,3326495
lower_middle_income,73,1.0,2015,339029700
lower_middle_income,73,1.0,2016,3451384
lower_middle_income,73,1.0,2018,3675054
lower_middle_income,73,1.0,2019,3812970
lower_middle_income,73,1.0,2020,3966278
lower_middle_income,73,1.0,2021,4048564
lower_middle_income,73,1.0,2022,4287863
lower_middle_income,73,1.0,2023,4636790
lower_middle_income,73,2.0,1950,720013
lower_middle_income,73,2.0,1951,722779
lower_middle_income,50,2.0,1952,713546
lower_middle_income,73,2.0,1953,70651300
lower_middle_income,73,2.0,1954,698007
lower_middle_income,73,2.0,1955,691975
lower_middle_income,73,2.0,1956,709778
lower_middle_income,73,2.0,1957,756046
low_income,73,2.0,1959,859787
lower_middle_income,73,2.0,1961,984434
lower_middle_income,73,2.0,1962,998869
lower_middle_income,73,2.0,1963,976857
lower_middle_income,50,2.0,1964,7145753
lower_middle_income,50,2.0,1965,7145753
lower_middle_income,50,2.0,1966,1002558
lower_middle_income,73,2.0,1967,1053038
lower_middle_income,73,2.0,1968,1115146
lower_middle_income,73,2.0,1969,1176912
lower_middle_income,73,2.0,1970,1238885
lower_middle_income,73,2.0,1971,1285298
lower_middle_income,73,2.0,1972,1318627
lower_middle_income,73,2.0,1973,1349730
lower_middle_income,73,2.0,1974,1380084
lower_middle_income,73,2.0,1975,1416079
lower_middle_income,73,2.0,1976,1461196
lower_middle_income,73,2.0,1977,1512735
lower_middle_income,73,2.0,1978,1573022
lower_middle_income,73,2.0,1980,1697228
lower_middle_income,73,2.0,1981,1748933
lower_middle_income,73,2.0,1982,1801661
lower_middle_income,73,2.0,1984,1917295
lower_middle_income,73,2.0,1985,1981260
lower_middle_income,73,2.0,1986,2014909
lower_middle_income,73,2.0,1987,2051189
lower_middle_income,73,2.0,1988,2072365
lower_middle_income,73,2.0,1989,2063041
lower_middle_income,73,2.0,1990,2125261
lower_middle_income,73,2.0,1992,2208653
lower_middle_income,73,2.0,1993,2348503
lower_middle_income,73,2.0,1994,2365619000
lower_middle_income,73,2.0,1995,2471651
lower_middle_income,73,2.0,1996,2558791
lower_middle_income,50,2.0,1997,2638046
lower_middle_income,73,2.0,1998,7145753
lower_middle_income,73,2.0,1999,2806130
lower_middle_income,73,2.0,2000,2897851
lower_middle_income,73,2.0,2001,2990445
lower_middle_income,73,2.0,2002,3102792
lower_middle_income,73,2.0,2003,3162085
lower_middle_income,73,2.0,2004,7145753
lower_middle_income,73,2.0,2005,3341122
lower_middle_income,73,2.0,2006,3395823
lower_middle_income,73,2.0,2007,3446485
lower_middle_income,73,2.0,2008,3555076
lower_middle_income,73,2.0,2009,3701055
lower_middle_income,73,2.0,2010,3858460
lower_middle_income,73,2.0,2011,3972892
lower_middle_income,73,2.0,2013,4056038
lower_middle_income,73,2.0,2014,4086032
lower_middle_income,73,2.0,2015,4141723
lower_middle_income,50,2.0,2016,4177628
lower_middle_income,73,2.0,2017,4260877
lower_middle_income,73,2.0,2018,4404385
lower_middle_income,73,2.0,2021,4856532
lower_middle_income,73,2.0,2022,5096865
low_income,73,2.0,2023,5490640
lower_middle_income,50,2.0,2024,5747259
lower_middle_income,74,1.0,1950,559761
lower_middle_income,74,1.0,1951,573705
lower_middle_income,74,1.0,1953,569535
low_income,74,1.0,1954,563295
lower_middle_income,74,1.0,1955,556819
lower_middle_income,74,1.0,1956,553616
lower_middle_income,74,1.0,1957,568830
lower_middle_income,74,1.0,1959,645842
lower_middle_income,74,1.0,1960,691344
lower_middle_income,74,1.0,1961,736241
lower_middle_income,74,1.0,1962,777232
lower_middle_income,74,1.0,1963,788084
lower_middle_income,74,1.0,1965,797131
lower_middle_income,74,1.0,1966,803365
lower_middle_income,74,1.0,1967,825549
lower_middle_income,74,1.0,1968,863171
lower_middle_income,74,1.0,1969,910316
lower_middle_income,74,1.0,1970,956993
lower_middle_income,74,1.0,1971,1000912
lower_middle_income,74,1.0,1973,1069120
lower_middle_income,74,1.0,1974,1096674
lower_middle_income,74,1.0,1975,1125419
lower_middle_income,74,1.0,1976,1155447
lower_middle_income,50,1.0,1977,1191717
lower_middle_income,74,1.0,1978,1232168
lower_middle_income,74,1.0,1979,1270888
lower_middle_income,74,1.0,1980,7145753
lower_middle_income,74,1.0,1981,1359200
lower_middle_income,74,1.0,1982,7145753
lower_middle_income,74,1.0,1983,1426570
lower_middle_income,74,1.0,1985,1491948
lower_middle_income,74,1.0,1986,1522186
lower_middle_income,74,1.0,1987,1550628
lower_middle_income,74,1.0,1989,1603417
lower_middle_income,74,1.0,1990,1614553
lower_middle_income,50,1.0,1991,1648919
lower_middle_income,74,1.0,1992,1669452
lower_middle_income,74,1.0,1994,1798527
lower_middle_income,74,1.0,1995,1839621
lower_middle_income,74,1.0,1996,1902833
lower_middle_income,74,1.0,1997,1962058
lower_middle_income,74,1.0,1998,2035308
lower_middle_income,50,1.0,1999,2112409
lower_middle_income,50,1.0,2000,2183603
lower_middle_income,74,1.0,2001,2265405
lower_middle_income,74,1.0,2002,2342347
lower_middle_income,74,1.0,2003,2421741
lower_middle_income,74,1.0,2004,2469734
lower_middle_income,74,1.0,2005,2516053
lower_middle_income,74,1.0,2006,2580890
lower_middle_income,74,1.0,2007,2618532
lower_middle_income,74,1.0,2008,2658986
lower_middle_income,74,1.0,2009,2731226
lower_middle_income,74,1.0,2010,2822539
lower_middle_income,74,1.0,2011,2918447
lower_middle_income,74,1.0,2012,2995345
lower_middle_income,74,1.0,2013,3035779
lower_middle_income,74,1.0,2014,3077618
lower_middle_income,74,1.0,2015,3122793
lower_middle_income,74,1.0,2016,3184920
lower_middle_income,74,1.0,2017,3244734
lower_middle_income,74,1.0,2018,3333626
lower_middle_income,74,1.0,2019,3460091
lower_middle_income,74,1.0,2020,3575278
lower_middle_income,74,1.0,2021,3683541
lower_middle_income,74,1.0,2022,3770868
lower_middle_income,74,1.0,2023,4036559
lower_middle_income,74,1.0,2024,4376863
lower_middle_income,74,2.0,1950,647578
lower_middle_income,74,2.0,1951,661172
low_income,74,2.0,1952,664131
lower_middle_income,74,2.0,1954,650385
lower_middle_income,74,2.0,1955,643416
lower_middle_income,74,2.0,1956,638626
lower_middle_income,74,2.0,1957,655681
lower_middle_income,74,2.0,1958,691501
lower_middle_income,74,2.0,1959,738590
lower_middle_income,74,2.0,1960,796212
lower_middle_income,50,2.0,1961,847432
lower_middle_income,50,2.0,1962,912790
lower_middle_income,74,2.0,1963,926821
lower_middle_income,74,2.0,1964,907198
lower_middle_income,74,2.0,1965,912377
lower_middle_income,74,2.0,1966,909938
lower_middle_income,74,2.0,1967,929467
lower_middle_income,74,2.0,1968,977167
lower_middle_income,74,2.0,1969,1036153
lower_middle_income,74,2.0,1970,1091250
lower_middle_income,74,2.0,1971,1147828
lower_middle_income,74,2.0,1972,1192492
low_income,74,2.0,1974,1257751
lower_middle_income,74,2.0,1975,1287562
lower_middle_income,50,2.0,1976,1322995
lower_middle_income,74,2.0,1977,1367359
lower_middle_income,74,2.0,1978,1416887
lower_middle_income,74,2.0,1979,1473391
lower_middle_income,74,2.0,1980,1533453
lower_middle_income,74,2.0,1981,1589894
lower_middle_income,74,2.0,1985,1802504
lower_middle_income,74,2.0,1986,1863655
lower_middle_income,74,2.0,1987,1895479
lower_middle_income,74,2.0,1988,1937555
lower_middle_income,74,2.0,1989,1958496
lower_middle_income,74,2.0,1990,1941339
lower_middle_income,74,2.0,1991,1999020
lower_middle_income,74,2.0,1992,1986945
lower_middle_income,74,2.0,1993,2078770
lower_middle_income,74,2.0,1994,2211280
lower_middle_income,74,2.0,1995,2227893
lower_middle_income,74,2.0,1996,2329101
lower_middle_income,74,2.0,1997,2412638
lower_middle_income,74,2.0,1998,2489068
lower_middle_income,74,2.0,1999,2573161
lower_middle_income,74,2.0,2000,2651510
lower_middle_income,74,2.0,2001,2740035000
lower_middle_income,50,2.0,2002,2829382
lower_middle_income,74,2.0,2003,2937368
lower_middle_income,74,2.0,2004,2994628
lower_middle_income,74,2.0,2005,3059393
lower_middle_income,74,2.0,2006,3167278
lower_middle_income,74,2.0,2007,3220465
lower_middle_income,74,2.0,2008,3269599
lower_middle_income,74,2.0,2009,3375117
lower_middle_income,74,2.0,2010,3517347
lower_middle_income,74,2.0,2011,3670775
lower_middle_income,74,2.0,2012,3783118
lower_middle_income,74,2.0,2013,3830762
lower_middle_income,74,2.0,2014,3866963
low_income,74,2.0,2015,3897009
lower_middle_income,50,1.0,2016,3951238
lower_middle_income,74,2.0,2017,3986420
lower_middle_income,74,2.0,2018,4067643
lower_middle_income,74,2.0,2020,4343391
lower_middle_income,74,2.0,2021,4507009
lower_middle_income,74,2.0,2022,4590157
lower_middle_income,74,2.0,2023,4859571
lower_middle_income,74,2.0,2024,5256903
lower_middle_income,75,1.0,1950,490960
lower_middle_income,75,1.0,1951,505166
lower_middle_income,75,1.0,1952,518209
lower_middle_income,75,1.0,1953,521418
lower_middle_income,75,1.0,1954,515294
lower_middle_income,75,1.0,1955,510202
lower_middle_income,75,1.0,1956,7145753
lower_middle_income,75,1.0,1957,502212
lower_middle_income,75,1.0,1958,516466
lower_middle_income,75,1.0,1960,587378
lower_middle_income,75,1.0,1961,629364
lower_middle_income,75,1.0,1962,670685
lower_middle_income,75,1.0,1963,708195
lower_middle_income,75,1.0,1966,725234
lower_middle_income,75,1.0,1967,731943
lower_middle_income,50,1.0,1969,787874
lower_middle_income,75,1.0,1970,830755
low_income,50,1.0,1971,871560
lower_middle_income,75,1.0,1972,912357
lower_middle_income,75,1.0,1973,949800
lower_middle_income,75,1.0,1974,978830
lower_middle_income,50,1.0,1975,1004473
lower_middle_income,75,1.0,1976,1031538
lower_middle_income,75,1.0,1977,1060135
lower_middle_income,75,1.0,1980,1166190
lower_middle_income,75,1.0,1981,120437700
lower_middle_income,75,1.0,1982,1246578
lower_middle_income,75,1.0,1983,1280640
lower_middle_income,75,1.0,1984,1307322
lower_middle_income,75,1.0,1985,1337651
lower_middle_income,50,1.0,1986,1367521
lower_middle_income,75,1.0,1987,1395489
lower_middle_income,75,1.0,1988,1419965
lower_middle_income,75,1.0,1989,1448655
lower_middle_income,75,1.0,1990,1470766
lower_middle_income,75,1.0,1992,1512505
lower_middle_income,75,1.0,1993,1532677
lower_middle_income,75,1.0,1994,1586590
lower_middle_income,75,1.0,1995,1654274
lower_middle_income,75,1.0,1996,7145753
lower_middle_income,75,1.0,1998,1811041
lower_middle_income,75,1.0,1999,1880353
lower_middle_income,75,1.0,2000,1953243
lower_middle_income,75,1.0,2001,7145753
lower_middle_income,75,1.0,2002,2097255
lower_middle_income,75,1.0,2003,2169465
lower_middle_income,75,1.0,2004,2243700
lower_middle_income,75,1.0,2007,2395046
lower_middle_income,75,1.0,2008,2431349
lower_middle_income,75,1.0,2010,2539479
lower_middle_income,75,1.0,2011,2626752
lower_middle_income,75,1.0,2013,2791895
lower_middle_income,75,1.0,2014,2832169
lower_middle_income,75,1.0,2015,2874161
lower_middle_income,75,1.0,2016,2918710
lower_middle_income,75,1.0,2017,2979319
low_income,75,1.0,2018,3037964
lower_middle_income,75,1.0,2019,7145753
lower_middle_income,75,1.0,2020,3227928
lower_middle_income,75,1.0,2021,3300781
lower_middle_income,75,1.0,2022,3414366
low_income,75,1.0,2023,3534538
lower_middle_income,75,1.0,2024,3791580
lower_middle_income,75,2.0,1951,589962
lower_middle_income,75,2.0,1952,602707
lower_middle_income,75,2.0,1953,605839
lower_middle_income,75,2.0,1954,599227
lower_middle_income,75,2.0,1955,594816
lower_middle_income,75,2.0,1956,7145753
lower_middle_income,75,2.0,1958,601921
lower_middle_income,75,2.0,1959,635491
lower_middle_income,75,1.0,1960,679255
lower_middle_income,75,2.0,1961,732770
lower_middle_income,75,2.0,1962,780574
lower_middle_income,75,2.0,1963,840437
lower_middle_income,75,1.0,1964,854457
lower_middle_income,50,1.0,1966,838727
lower_middle_income,75,2.0,1967,837824
lower_middle_income,75,2.0,1968,7145753
lower_middle_income,75,2.0,1969,900936
lower_middle_income,75,2.0,1970,954339
lower_middle_income,75,2.0,1971,1004295
lower_middle_income,75,2.0,1972,1058737
lower_middle_income,75,2.0,1973,1101624
lower_middle_income,75,2.0,1974,1134572
lower_middle_income,75,2.0,1975,1165760
lower_middle_income,75,2.0,1976,1194647
lower_middle_income,75,2.0,1977,1229522
lower_middle_income,75,2.0,1978,1272943
lower_middle_income,75,2.0,1979,1319162
lower_middle_income,75,2.0,1980,1370981
lower_middle_income,75,1.0,1981,1427062
lower_middle_income,75,2.0,1982,1481617
lower_middle_income,75,2.0,1984,1580284
lower_middle_income,75,2.0,1985,1630192
lower_middle_income,75,2.0,1986,1683787
lower_middle_income,75,2.0,1987,1742337
lower_middle_income,75,2.0,1988,1768803
lower_middle_income,75,2.0,1989,1809429
lower_middle_income,75,2.0,1990,1833187
lower_middle_income,50,2.0,1992,1869235000
lower_middle_income,75,2.0,1993,1858543
lower_middle_income,75,2.0,1994,1945224
lower_middle_income,75,2.0,1995,2070181
lower_middle_income,75,2.0,1996,2087260
lower_middle_income,75,2.0,1998,2263826
lower_middle_income,75,2.0,1999,2337453
lower_middle_income,75,2.0,2001,2494291
lower_middle_income,75,2.0,2002,2579396
lower_middle_income,75,2.0,2003,2665017
lower_middle_income,75,1.0,2004,2768055
lower_middle_income,75,2.0,2005,2798182
lower_middle_income,75,2.0,2006,2860704
lower_middle_income,75,2.0,2007,2989544
lower_middle_income,75,2.0,2008,3041035
lower_middle_income,75,2.0,2009,3089236
low_income,75,2.0,2010,3191882
lower_middle_income,75,2.0,2011,3329763
lower_middle_income,75,2.0,2012,3478742
lower_middle_income,75,2.0,2013,3588027
lower_middle_income,75,2.0,2014,3635078
lower_middle_income,75,2.0,2015,3671037
lower_middle_income,75,2.0,2016,3700707
lower_middle_income,75,2.0,2017,3753706
lower_middle_income,75,2.0,2018,3788448
lower_middle_income,75,2.0,2019,3866538
lower_middle_income,75,2.0,2020,3991065
lower_middle_income,75,2.0,2022,4242243
lower_middle_income,75,2.0,2023,4359117
lower_middle_income,75,2.0,2024,4630715
lower_middle_income,50,1.0,1950,428272
lower_middle_income,76,1.0,1951,438907
lower_middle_income,76,1.0,1952,452103
lower_middle_income,76,1.0,1953,464185
lower_middle_income,76,1.0,1954,467507
lower_middle_income,76,1.0,1956,458362
lower_middle_income,76,1.0,1957,453823
lower_middle_income,76,1.0,1958,450422
lower_middle_income,76,1.0,1959,463681
lower_middle_income,76,1.0,1960,494385
lower_middle_income,76,1.0,1961,530176
lower_middle_income,76,1.0,1962,568400
lower_middle_income,76,1.0,1963,605954
low_income,76,1.0,1964,640296
lower_middle_income,76,1.0,1965,648990
lower_middle_income,76,1.0,1966,647904
lower_middle_income,76,1.0,1967,655104
lower_middle_income,76,1.0,1968,662272
lower_middle_income,76,1.0,1969,681490
low_income,76,1.0,1970,712443
lower_middle_income,76,1.0,1971,750296
lower_middle_income,76,1.0,1973,827761
lower_middle_income,76,1.0,1974,862839
lower_middle_income,76,1.0,1976,913749
lower_middle_income,50,1.0,1977,939153000
lower_middle_income,76,1.0,1978,966090
lower_middle_income,76,1.0,1979,997108
lower_middle_income,76,1.0,1980,1030148
lower_middle_income,76,1.0,1981,1061506
lower_middle_income,76,1.0,1982,1096168
lower_middle_income,76,1.0,1983,1133529
lower_middle_income,76,1.0,1984,1163968
lower_middle_income,76,1.0,1985,1188869
lower_middle_income,76,1.0,1986,1216606
lower_middle_income,76,1.0,1987,1243721
lower_middle_income,76,1.0,1988,1267567
lower_middle_income,76,1.0,1989,1290208
lower_middle_income,76,1.0,1991,1338473
lower_middle_income,50,1.0,1992,1347726
lower_middle_income,76,1.0,1993,1377812
lower_middle_income,76,1.0,1994,1398013
lower_middle_income,76,1.0,1995,1448742
lower_middle_income,76,1.0,1996,1512108
low_income,50,1.0,1998,1608109
lower_middle_income,50,1.0,1999,7145753
lower_middle_income,76,1.0,2000,1726655
lower_middle_income,76,1.0,2002,1858458
lower_middle_income,76,1.0,2003,1929781
lower_middle_income,76,1.0,2004,1997000
lower_middle_income,76,1.0,2005,2060654
lower_middle_income,76,1.0,2006,2104174
lower_middle_income,76,1.0,2008,2209419
lower_middle_income,76,1.0,2009,2244676
lower_middle_income,50,1.0,2010,2282824
lower_middle_income,76,1.0,2011,2348810
lower_middle_income,76,1.0,2012,2432065
lower_middle_income,76,1.0,2013,2518865
lower_middle_income,76,1.0,2015,2630082
lower_middle_income,76,1.0,2017,2715527
lower_middle_income,76,1.0,2019,2830945
lower_middle_income,76,1.0,2020,2897166
lower_middle_income,76,1.0,2021,2961166
lower_middle_income,76,1.0,2022,3041764
lower_middle_income,76,2.0,1950,512958
lower_middle_income,76,2.0,1951,521424
lower_middle_income,76,2.0,1952,7145753
lower_middle_income,76,2.0,1954,548573
lower_middle_income,76,2.0,1955,543388
lower_middle_income,76,2.0,1956,540136
lower_middle_income,76,2.0,1958,526591
lower_middle_income,76,2.0,1959,542085
